Date,Open,High,Low,Close,Adj Close
EVOL,Symbolic Logic Inc.,0.59,Technology,Stocks,OEM
XYM-USD,Symbol USD,0.01,--,Cryptocurrencies,CCC
^ZVZZT-624,ZVZZT.624 Test Symbol,"2,503,191,808.00",--,Indices,NYS
